Regione,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Marche,9.73005874749e+14,9.82813330288e+14,9.78972179368e+14,9.64892369025e+14,,9.55770249432e+14,9.59462582002e+14,9.66002295364e+14,9.62842163985e+14,9.65298277719e+14,9.63592007617e+14,9.63017115823e+14,9.44615050135e+14,,,9.50884459272e+14,
Lazio,9.36560824878e+14,9.25605317728e+14,9.26864496669e+14,9.22549930537e+14,,9.41035313088e+14,9.39666315226e+14,9.38279009324e+14,9.36734561611e+14,9.42695142449e+14,9.33960928474e+14,9.26110149155e+14,9.3350678732e+14,,,9.5510629166e+14,
Abruzzo,9.9241908524e+14,9.92690011716e+14,9.67814608119e+14,9.69608164139e+14,,9.69147056929e+14,9.6966772508e+14,9.6547597152e+13,9.7248373461e+14,9.705055933e+14,9.74617645155e+14,9.73941058803e+14,9.7323477677e+14,,,9.76590963818e+14,
Molise,9.93141770127e+13,9.87370874262e+14,9.4999709864e+14,9.75040331807e+13,,9.68699491005e+14,9.74898071201e+14,9.80103797253e+14,9.67826843958e+14,9.8167506192e+14,9.88884323797e+14,9.91265895096e+14,9.89016026638e+14,,,9.94092377014e+14,
Campania,9.18790025993e+14,9.0052719592e+14,8.91376736011e+14,8.83935285954e+14,,8.92430358118e+14,8.83996632121e+14,8.77263447601e+14,8.44289250506e+13,8.68608533884e+14,8.81196327486e+13,8.84454974473e+14,8.76187827469e+14,,,8.67906065447e+13,
Puglia,9.19939217847e+14,9.13021836848e+14,8.64309554384e+14,8.79885375512e+14,,8.66793197714e+13,8.58850937812e+14,8.53195096034e+14,8.27988267835e+13,8.1533124884e+13,8.0507739932e+14,8.14318583889e+14,8.05468847222e+14,,,8.81868252349e+14,
Basilicata,9.88818391669e+14,9.86780736761e+14,9.78126473651e+14,9.76757013047e+13,,9.65256326058e+14,9.73627543001e+14,9.70629576072e+13,9.77672762208e+14,9.81912887441e+14,9.86954565646e+14,9.91307392832e+14,9.91499954573e+14,,,9.98051877082e+14,
Calabria,9.66804951952e+14,9.15546573641e+14,8.74361317901e+14,8.59324523843e+14,,8.61124940365e+14,8.3073558067e+14,8.23928228784e+14,7.90121236576e+14,8.21222730608e+14,8.36027253596e+12,8.64677117074e+14,8.1682072598e+14,,,8.20701147293e+14,
Sicilia,7.6577592738e+14,7.19325594132e+14,6.80523426702e+14,6.66254484524e+14,,6.9356902205e+14,6.80608313666e+14,6.36089122214e+14,6.30127922086e+14,6.61967079408e+14,6.18157057858e+14,7.14067448327e+14,6.21334289552e+13,,,6.34531755981e+14,
Sardegna,7.32950770698e+14,6.66343395291e+14,6.20559692083e+14,6.5716805463e+14,,7.6309257625e+14,7.60211876128e+14,7.85475933292e+14,7.29886296391e+14,6.97653829604e+14,6.85282176447e+14,7.12212942527e+14,7.75424645182e+14,,,7.14801362816e+14,
Italia,9.32970493992e+13,9.2147181686e+14,9.15902760712e+14,9.23640461401e+14,,9.29789449882e+14,9.3130670286e+14,9.34390240213e+14,9.28951217687e+14,9.35669457652e+14,9.31614955533e+13,9.3040812699e+14,9.25080971991e+14,,,9.35204717909e+14,
